id,name,type,humanReadableCardType,frameType,desc,archetype,cardmarket_price,tcgplayer_price,ebay_price,amazon_price,coolstuffinc_price
38848158,Igknights Unite,Spell Card,Quick-Play Spell,spell,"Target 1 ""Igknight"" card you control; destroy it, and if you do, Special Summon 1 ""Igknight"" monster from your Deck. You can only activate 1 ""Igknights Unite"" per turn.",Igknight,0.05,0.14,0.99,0.25,0.49
59054773,Ignister A.I.Land,Spell Card,Field Spell,spell,"If you control no monsters in your Main Monster Zone: You can Special Summon 1 Level 4 or lower ""@Ignister"" monster from your hand, but for the rest of this turn, you cannot Special Summon monsters with the same original Attribute by the effect of ""Ignister A.I.Land"", also you cannot Special Summon monsters, except Cyberse monsters (even if this card leaves the field). If this card is in your GY: You can banish 1 ""@Ignister"" monster from your GY; Set this card. You can only use this effect of ""Ignister A.I.Land"" once per turn.",@Ignister,0.11,0.19,0.99,11.96,0.49
79555535,Ignition Phoenix,Spell Card,Field Spell,spell,"All ""Igknight"" monsters on the field gain 300 ATK and DEF. Once per turn: You can target 1 ""Igknight"" card you control; destroy it, and if you do, add 1 ""Igknight"" card from your Deck to your hand.",Igknight,0.04,0.12,0.99,0.25,0.49
62161698,Illusion Balloons,Spell Card,Quick-Play Spell,spell,"If a monster(s) was destroyed during this turn, while you controlled it: Excavate the top 5 cards of your Deck, then you can Special Summon 1 excavated ""Performapal"" monster, also shuffle the rest back into your Deck.",Performapal,0.05,0.1,0.99,0.2,0.25
73616671,Illusion Magic,Spell Card,Quick-Play Spell,spell,"Tribute 1 Spellcaster monster; add up to 2 copies of ""Dark Magician"" from your Deck and/or GY to your hand. You can only activate 1 ""Illusion Magic"" per turn.",Dark Magician,0.12,0.12,0.99,0.25,0.25
86758915,Impcantation Inception,Spell Card,Ritual Spell,spell,"This card can be used to Ritual Summon any Ritual Monster. You must also Tribute ""Impcantation"" monsters from your hand or field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If this card is in your GY: You can send 1 ""Impcantation"" card from your hand or face-up field to the GY, except ""Impcantation Inception""; Special Summon 1 ""Impcantation"" monster from your Deck, then add this card from the GY to your hand. You can only use this effect of ""Impcantation Inception"" once per turn.",Impcantation,0.29,0.51,1.95,2.2,1.99
13482262,Impcantation Thanatosis,Spell Card,Field Spell,spell,"When this card is activated: You can reveal 1 ""Impcantation"" monster in your hand and Special Summon 2 monsters with that monster's name from your Deck, then shuffle the revealed monster into the Deck. Once per turn, if a Ritual Monster is Special Summoned to your field (except during the Damage Step): You can target 1 card on the field; destroy it. You can only activate 1 ""Impcantation Thanatosis"" per turn.",Impcantation,0.14,0.16,0.99,0.25,0.25
96631852,Impenetrable Formation,Spell Card,Continuous Spell,spell,"Select 1 monster on your side of the field to activate this card. While you have 2 or more monsters on your side of the field, and all monsters on your side of the field are in Defense Position, the selected monster gains 700 DEF. When the selected monster is removed from the field, destroy this card.",,0.08,0.13,0.99,0.25,0.39
91668078,In Papa's Footsteps,Spell Card,Quick-Play Spell,spell,"If a card(s) is sent to the GY, except ""In Papa's Footsteps"": Banish up to 5 cards from your GY, face-down, then if 7 or more of your cards are currently banished face-down, your opponent banishes as many cards as possible from their GY (max. 5) face-down.",,0.08,0.05,0.0,0.0,0.0
33031674,Incandescent Ordeal,Spell Card,Ritual Spell,spell,"This card is used to Ritual Summon ""Legendary Flame Lord"". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.",,0.11,0.14,0.99,1.4,0.25
91946859,Incarnated Machine Angel,Spell Card,Continuous Spell,spell,"Your ""Cyber Angel"" Ritual Monsters cannot be destroyed by battle. When you take damage by battle or an opponent's card effect: You can Tribute 1 ""Cyber Angel"" Ritual Monster from your hand or field; Special Summon 1 ""Cyber Angel"" Ritual Monster from your hand. (This is treated as a Ritual Summon.) You can only use this effect of ""Incarnated Machine Angel"" once per turn.",Cyber Angel,0.04,0.13,0.99,0.25,0.25
94661166,Incoming Machine!,Spell Card,Normal Spell,spell,"Add 1 monster that mentions ""Max Metalmorph"" or 1 ""Metalmorph"" Trap from your Deck or GY to your hand. If you control a ""Metalmorph"" Trap: You can banish this card from your GY, then target 1 Defense Position monster your opponent controls; change it to face-up Attack Position. You can only use this effect of ""Incoming Machine!"" once per turn.",,0.23,0.36,0.0,0.0,0.0
55136228,Indomitable Gladiator Beast,Spell Card,Quick-Play Spell,spell,"Target face-up ""Gladiator Beast"" monster you control gains 500 ATK until the End Phase. While this card is in your Graveyard, you can return 2 ""Gladiator Beast"" cards from your Graveyard to the Deck to return this card to your hand.",Gladiator Beast,0.82,0.5,5.0,2.9,1.99
6430659,Infected Mail,Spell Card,Continuous Spell,spell,Once per turn: You can target 1 Level 4 or lower monster you control; it can attack your opponent directly this turn. Send it to the Graveyard at the end of the Battle Phase.,,0.13,0.21,0.99,0.83,0.39
101302069,Infernal Punisher,Spell Card,Normal Spell,spell,"Activate 1 of these effects (but you can only use each effect of ""Infernal Punisher"" once per turn);
● Add 1 WATER Dinosaur monster from your Deck to your hand, then if your opponent controls a monster, you can Special Summon the added monster.
● Tribute 1 monster; Special Summon 1 Level 6 or higher FIRE monster from your hand, Deck, or GY, but if you Special Summoned a non-Fiend monster by this effect, negate its effects.",,0.0,0.0,0.0,0.0,0.0
66957584,Infernity Launcher,Spell Card,Continuous Spell,spell,"Once per turn: You can send 1 ""Infernity"" monster from your hand to the Graveyard. You can send this card to the Graveyard, then target up to 2 ""Infernity"" monsters in your Graveyard; Special Summon them. You must have no cards in your hand to activate and to resolve this effect.",Infernity,1.42,3.04,3.95,2.99,2.99
86547356,Infernity Paranoia,Spell Card,Normal Spell,spell,"Tribute 1 DARK monster; Special Summon 1 ""Infernity"" monster from your Deck or GY with the same Level but a different name, but negate its effects. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 ""Infernity"" monster in your GY; add it to your hand. You can only activate 1 ""Infernity Paranoia"" per turn.",Infernity,0.13,0.07,0.99,10.99,0.49
52684508,Inferno Fire Blast,Spell Card,Normal Spell,spell,"Target 1 ""Red-Eyes B. Dragon"" in your Monster Zone; inflict damage to your opponent equal to its original ATK. ""Red-Eyes B. Dragon"" cannot attack the turn you activate this card.",Red-Eyes,0.02,0.15,0.99,1.39,0.25
62767644,Inferno of the Ashened,Spell Card,Continuous Spell,spell,"When this card is activated: You can place 1 ""Obsidim, the Ashened City"" from your Deck, face-up in either Field Zone. You can target 1 face-up card your opponent controls and 1 Level 8 or higher DARK Pyro monster in your GY; send that card on the field to the GY, and if you do, Special Summon that other monster from your GY to your opponent's field in Defense Position. You can only use this effect of ""Inferno of the Ashened"" once per turn. You can only activate 1 ""Inferno of the Ashened"" per turn.",Ashened,0.1,0.07,0.0,0.0,0.0
12247206,Inferno Reckless Summon,Spell Card,Quick-Play Spell,spell,"When exactly 1 monster with 1500 or less ATK is Special Summoned to your field while your opponent controls a face-up monster: Special Summon as many monsters as possible with the same name as the Summoned monster, from your hand, Deck, and Graveyard, in Attack Position, also your opponent Special Summons as many monsters as possible with the same name as 1 of their face-up monsters, from their hand, Deck, and Graveyard.",,0.25,0.59,3.9,2.58,1.49
14391920,Inferno Tempest,Spell Card,Quick-Play Spell,spell,"When you take 3000 or more Battle Damage from 1 attack, you can activate this card. Remove all monsters in each player's Deck and Graveyard from play.",,0.24,0.89,1.95,3.49,2.99
27541267,Infestation Pandemic,Spell Card,Quick-Play Spell,spell,"All face-up ""lswarm"" monsters you currently control are unaffected by other Spell/Trap effects this turn.",Infestation,0.8,3.65,1.99,3.1,2.99
94163677,Infinite Cards,Spell Card,Continuous Spell,spell,There is no limit to the number of cards in players' hands.,,0.08,0.09,0.99,2.99,0.39
3492538,Insect Armor with Laser Cannon,Spell Card,Equip Spell,spell,Equip only to an Insect monster. It gains 700 ATK.,,0.23,0.37,2.97,2.19,0.25
23615409,Insect Barrier,Spell Card,Continuous Spell,spell,Insect-Type monsters your opponent controls cannot declare an attack.,,0.02,0.09,0.99,1.0,0.39
96965364,Insect Imitation,Spell Card,Normal Spell,spell,Tribute 1 monster. Special Summon 1 Insect-Type monster from your Deck whose Level is 1 higher than the Tributed monster's.,,0.05,0.08,0.99,0.99,0.49
86527709,Insect Invitation,Spell Card,Continuous Spell,spell,"Face-up monsters your opponent controls that were not Summoned this turn become Insect. You can only use each of the following effects of ""Insect Invitation"" once per turn. You can target 3 of your banished Insect monsters; shuffle them into the Deck, then draw 1 card. During the End Phase, if this card is in the GY because it was sent there from the hand this turn: You can place this card face-up in your Spell & Trap Zone.",,0.09,0.06,0.0,0.0,0.0
22991179,Insect Neglect,Spell Card,Continuous Spell,spell,When your opponent's monster declares an attack: You can banish 1 Insect monster from your GY; negate the attack.,,0.08,0.15,0.99,0.2,0.39
16227556,Inspection,Spell Card,Continuous Spell,spell,"During your opponent's Standby Phase, you can pay 500 Life Points to randomly select 1 card in your opponent's hand and look at it.",,0.06,0.05,1.0,0.74,0.25
16169772,Instant Contact,Spell Card,Normal Spell,spell,"Pay 1000 LP; Special Summon 1 Level 7 or lower ""Elemental HERO"" or ""Neo-Spacian"" monster from your Extra Deck, ignoring its Summoning conditions. While ""Elemental HERO Neos"" is neither on your field nor in your GY, the Summoned monster cannot attack, its effects are negated, also it returns to the Extra Deck during the End Phase. You can only activate 1 ""Instant Contact"" per turn.",Contact,0.54,0.27,7.04,8.55,8.99
1845204,Instant Fusion,Spell Card,Normal Spell,spell,"Pay 1000 LP; Special Summon 1 Level 5 or lower Fusion Monster from your Extra Deck, but it cannot attack, also it is destroyed during the End Phase. (This is treated as a Fusion Summon.) You can only activate 1 ""Instant Fusion"" per turn.",,0.13,0.72,1.53,1.55,0.99
11913700,Instant Neo Space,Spell Card,Equip Spell,spell,"Equip only to a Fusion Monster that lists ""Elemental HERO Neos"" as material. It does not have to activate its effect during the End Phase to shuffle itself into the Extra Deck. If the equipped monster leaves the field: You can Special Summon 1 ""Elemental HERO Neos"" from your hand, Deck, or GY.",Elemental HERO,0.11,0.18,2.5,2.0,0.25
39440937,Intercept Wave,Spell Card,Quick-Play Spell,spell,"All Synchro Monsters on the field are changed to Defense Position. And then, return all face-up Synchro Monsters to the Extra Deck during the End Phase.",,1.1,0.67,11.99,3.87,0.0
60238002,Interdimensional Matter Forwarder,Spell Card,Continuous Spell,spell,"You can target 1 monster on the field; banish it, then return it to the field. If your opponent activates a card or effect: You can target 1 face-up monster on the field whose effects are negated; banish it, then return it to the field. Before resolving an opponent's effect that targets this card on the field, banish this card, until the End Phase of the next turn. You can only use each effect of ""Interdimensional Matter Forwarder"" once per turn.",,0.06,0.05,0.0,0.0,0.0
99330325,Interrupted Kaiju Slumber,Spell Card,Normal Spell,spell,"Destroy as many monsters on the field as possible, then Special Summon in Attack Position, 2 ""Kaiju"" monsters with different names from your Deck (1 on each side), but they cannot change their battle positions, and must attack, if able. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; add 1 ""Kaiju"" monster from your Deck to your hand. You can only activate 1 ""Interrupted Kaiju Slumber"" per turn.",Kaiju,0.19,0.22,0.99,0.4,0.49
93946239,Into the Void,Spell Card,Normal Spell,spell,"If you have 3 or more cards in your hand: Draw 1 card, and if you do, during the End Phase of this turn, discard your entire hand.",,0.55,0.35,19.99,4.63,3.99
98374133,Invigoration,Spell Card,Equip Spell,spell,An EARTH monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.,,0.14,0.56,0.25,0.5,0.49
